,sensor_id,sensor_name,sens_event,activity,act_event
2003-03-27 11:38:24,84.0,Drawer_84,OFF,,
2003-03-27 11:38:48,55.0,Cabinet_55,ON,,
2003-03-27 11:38:51,55.0,Cabinet_55,OFF,,
2003-03-27 11:38:52,84.0,Drawer_84,ON,,
2003-03-27 11:38:54,95.0,Light switch_95,ON,,
2003-03-27 11:38:56,84.0,Drawer_84,OFF,,
2003-03-27 11:39:43,55.0,Cabinet_55,ON,,
2003-03-27 11:39:46,55.0,Cabinet_55,OFF,,
2003-03-27 11:39:52,91.0,Refrigerator_91,ON,,
2003-03-27 11:40:05,91.0,Refrigerator_91,OFF,,
2003-03-27 11:42:24,94.0,Burner_94,OFF,,
2003-03-27 11:45:03,137.0,Freezer_137,ON,,
2003-03-27 11:45:24,137.0,Freezer_137,OFF,,
2003-03-27 11:45:39,72.0,Cabinet_72,ON,,
2003-03-27 11:45:44,72.0,Cabinet_72,OFF,,
2003-03-27 11:45:44,137.0,Freezer_137,ON,,
2003-03-27 11:45:47,137.0,Freezer_137,OFF,,
2003-03-27 11:47:14,55.0,Cabinet_55,ON,,
2003-03-27 11:47:18,55.0,Cabinet_55,OFF,,
2003-03-27 11:51:47,84.0,Drawer_84,ON,,
2003-03-27 11:51:49,84.0,Drawer_84,OFF,,
2003-03-27 11:52:49,84.0,Drawer_84,ON,,
2003-03-27 11:52:52,84.0,Drawer_84,OFF,,
2003-03-27 11:55:08,137.0,Freezer_137,ON,,
2003-03-27 11:55:36,137.0,Freezer_137,OFF,,
2003-03-27 11:55:40,55.0,Cabinet_55,ON,,
2003-03-27 11:55:42,55.0,Cabinet_55,OFF,,
2003-03-27 11:55:42,53.0,Cabinet_53,ON,,
2003-03-27 11:55:44,53.0,Cabinet_53,OFF,,
2003-03-27 11:56:36,70.0,Dishwasher_70,ON,,
2003-03-27 11:57:00,70.0,Dishwasher_70,OFF,,
2003-03-27 11:57:19,91.0,Refrigerator_91,ON,,
2003-03-27 11:57:22,91.0,Refrigerator_91,OFF,,
2003-03-27 11:57:22,137.0,Freezer_137,ON,,
2003-03-27 12:01:53,84.0,Drawer_84,ON,,
2003-03-27 12:01:57,84.0,Drawer_84,OFF,,
2003-03-27 12:02:08,62.0,Drawer_62,ON,,
2003-03-27 12:02:12,62.0,Drawer_62,OFF,,
2003-03-27 12:05:18,,,,Preparing lunch,End
2003-03-27 12:24:08,,,,Grooming,Start
2003-03-27 12:25:11,70.0,Dishwasher_70,ON,,
2003-03-27 12:25:28,66.0,Cabinet_66,ON,,
2003-03-27 12:25:38,70.0,Dishwasher_70,OFF,,
2003-03-27 12:25:44,66.0,Cabinet_66,OFF,,
2003-03-27 12:26:27,100.0,Toilet Flush_100,OFF,,
2003-03-27 12:26:41,88.0,Sink faucet - cold_88,ON,,
2003-03-27 12:26:42,68.0,Sink faucet - hot_68,ON,,
2003-03-27 12:26:45,88.0,Sink faucet - cold_88,OFF,,
2003-03-27 12:26:45,68.0,Sink faucet - hot_68,OFF,,
2003-03-27 12:26:50,57.0,Medicine cabinet_57,OFF,,
2003-03-27 12:27:11,57.0,Medicine cabinet_57,ON,,
2003-03-27 12:29:27,,,,Grooming,End
2003-03-27 12:31:05,95.0,Light switch_95,OFF,,
2003-03-27 12:31:17,,,,Going out to work,Start
2003-03-27 12:31:44,91.0,Refrigerator_91,ON,,
2003-03-27 12:31:50,91.0,Refrigerator_91,OFF,,
2003-03-27 12:32:08,140.0,Door_140,ON,,
2003-03-27 12:32:11,140.0,Door_140,OFF,,
2003-03-27 12:32:49,,,,Going out to work,End
2003-03-27 13:07:43,143.0,Microwave_143,OFF,,
2003-03-27 16:27:17,,,,Preparing a beverage,Start
2003-03-27 16:27:59,140.0,Door_140,ON,,
2003-03-27 16:28:03,140.0,Door_140,OFF,,
2003-03-27 16:28:23,92.0,Light switch_92,ON,,
2003-03-27 16:35:40,91.0,Refrigerator_91,ON,,
2003-03-27 16:35:45,91.0,Refrigerator_91,OFF,,
2003-03-27 16:35:46,137.0,Freezer_137,OFF,,
2003-03-27 16:35:49,80.0,Cabinet_80,ON,,
2003-03-27 16:35:50,80.0,Cabinet_80,OFF,,
2003-03-27 16:36:05,91.0,Refrigerator_91,ON,,
2003-03-27 16:36:09,91.0,Refrigerator_91,OFF,,
2003-03-27 16:48:55,,,,Preparing a beverage,End
2003-03-27 17:33:30,,,,Toileting,Start
2003-03-27 17:43:10,130.0,Door_130,ON,,
2003-03-27 17:43:12,130.0,Door_130,OFF,,
2003-03-27 17:43:13,100.0,Toilet Flush_100,ON,,
2003-03-27 17:53:22,,,,Toileting,End
2003-03-27 18:26:57,,,,Washing dishes,Start
2003-03-27 18:32:18,70.0,Dishwasher_70,ON,,
2003-03-27 18:32:28,66.0,Cabinet_66,ON,,
2003-03-27 18:32:40,70.0,Dishwasher_70,OFF,,
2003-03-27 18:32:47,66.0,Cabinet_66,OFF,,
2003-03-27 18:33:42,,,,Washing dishes,End
2003-03-27 18:38:34,,,,Grooming,Start
2003-03-27 18:41:03,100.0,Toilet Flush_100,OFF,,
2003-03-27 18:41:17,57.0,Medicine cabinet_57,OFF,,
2003-03-27 18:41:17,58.0,Medicine cabinet_58,ON,,
2003-03-27 18:41:33,58.0,Medicine cabinet_58,OFF,,
2003-03-27 18:41:33,57.0,Medicine cabinet_57,ON,,
2003-03-27 18:41:34,101.0,Light switch_101,ON,,
2003-03-27 18:42:00,101.0,Light switch_101,OFF,,
2003-03-27 18:42:03,57.0,Medicine cabinet_57,OFF,,
2003-03-27 18:42:03,101.0,Light switch_101,ON,,
2003-03-27 18:42:42,101.0,Light switch_101,OFF,,
2003-03-27 18:43:15,,,,Grooming,End
2003-03-27 18:44:14,92.0,Light switch_92,OFF,,
2003-03-27 18:44:22,,,,Going out for shopping,Start
2003-03-27 18:45:03,140.0,Door_140,ON,,
2003-03-27 18:45:05,140.0,Door_140,OFF,,
2003-03-27 18:48:18,,,,Going out for shopping,End
2003-03-27 19:35:33,,,,Putting away groceries,Start
2003-03-27 19:36:22,140.0,Door_140,ON,,
2003-03-27 19:36:30,140.0,Door_140,OFF,,
2003-03-27 19:36:32,104.0,Light switch_104,ON,,
2003-03-27 19:36:44,92.0,Light switch_92,ON,,
2003-03-27 19:38:13,105.0,Light switch_105,ON,,
2003-03-27 19:38:40,73.0,Cabinet_73,ON,,
2003-03-27 19:38:45,73.0,Cabinet_73,OFF,,
2003-03-27 19:38:50,137.0,Freezer_137,ON,,
2003-03-27 19:39:31,137.0,Freezer_137,OFF,,
2003-03-27 19:40:00,78.0,Drawer_78,ON,,
2003-03-27 19:40:01,78.0,Drawer_78,OFF,,
2003-03-27 19:41:22,,,,Putting away groceries,End
2003-03-27 19:44:44,137.0,Freezer_137,ON,,
2003-03-27 19:45:41,,,,Dressing,Start
2003-03-27 19:46:29,82.0,Drawer_82,ON,,
2003-03-27 19:46:32,82.0,Drawer_82,OFF,,
2003-03-27 19:46:38,75.0,Drawer_75,ON,,
2003-03-27 19:46:49,75.0,Drawer_75,OFF,,
2003-03-27 19:47:29,92.0,Light switch_92,OFF,,
2003-03-27 19:48:22,92.0,Light switch_92,ON,,
2003-03-27 19:48:34,92.0,Light switch_92,OFF,,
2003-03-27 19:49:28,,,,Dressing,End
2003-03-27 19:49:32,105.0,Light switch_105,OFF,,
2003-03-27 19:49:33,137.0,Freezer_137,OFF,,
2003-03-27 19:50:07,104.0,Light switch_104,OFF,,
2003-03-27 19:50:10,140.0,Door_140,ON,,
2003-03-27 19:50:19,140.0,Door_140,OFF,,
2003-03-27 19:50:21,104.0,Light switch_104,ON,,
2003-03-27 19:50:39,104.0,Light switch_104,OFF,,
2003-03-28 12:30:56,,,,Toileting,Start
2003-03-28 12:31:01,100.0,Toilet Flush_100,ON,,
2003-03-28 12:31:01,100.0,Toilet Flush_100,ON,,
2003-03-28 12:31:11,68.0,Sink faucet - hot_68,ON,,
2003-03-28 12:31:11,68.0,Sink faucet - hot_68,ON,,
2003-03-28 12:31:18,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 12:31:18,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 12:31:20,,,,Toileting,End
2003-03-28 12:31:28,,,,Preparing lunch,Start
2003-03-28 12:31:34,73.0,Cabinet_73,ON,,
2003-03-28 12:31:34,73.0,Cabinet_73,ON,,
2003-03-28 12:31:35,72.0,Cabinet_72,ON,,
2003-03-28 12:31:35,72.0,Cabinet_72,ON,,
2003-03-28 12:31:41,73.0,Cabinet_73,OFF,,
2003-03-28 12:31:41,72.0,Cabinet_72,OFF,,
2003-03-28 12:31:41,73.0,Cabinet_73,OFF,,
2003-03-28 12:31:41,72.0,Cabinet_72,OFF,,
2003-03-28 12:32:00,131.0,Toaster_131,ON,,
2003-03-28 12:32:00,131.0,Toaster_131,ON,,
2003-03-28 12:32:09,137.0,Freezer_137,ON,,
2003-03-28 12:32:09,137.0,Freezer_137,ON,,
2003-03-28 12:32:16,137.0,Freezer_137,OFF,,
2003-03-28 12:32:16,137.0,Freezer_137,OFF,,
2003-03-28 12:34:45,92.0,Light switch_92,ON,,
2003-03-28 12:43:20,53.0,Cabinet_53,ON,,
2003-03-28 12:43:23,53.0,Cabinet_53,OFF,,
2003-03-28 12:43:24,84.0,Drawer_84,ON,,
2003-03-28 12:43:30,84.0,Drawer_84,OFF,,
2003-03-28 12:43:40,,,,Preparing lunch,End
2003-03-28 13:38:11,,,,Washing dishes,Start
2003-03-28 13:38:38,92.0,Light switch_92,OFF,,
2003-03-28 13:39:40,70.0,Dishwasher_70,ON,,
2003-03-28 13:39:40,70.0,Dishwasher_70,ON,,
2003-03-28 13:39:41,70.0,Dishwasher_70,OFF,,
2003-03-28 13:39:41,70.0,Dishwasher_70,OFF,,
2003-03-28 13:39:47,,,,Washing dishes,End
2003-03-28 13:40:22,,,,Going out to work,Start
2003-03-28 13:40:26,140.0,Door_140,ON,,
2003-03-28 13:40:26,140.0,Door_140,ON,,
2003-03-28 13:40:29,140.0,Door_140,OFF,,
2003-03-28 13:40:29,140.0,Door_140,OFF,,
2003-03-28 13:42:10,,,,Going out to work,End
2003-03-28 15:10:16,131.0,Toaster_131,OFF,,
2003-03-28 15:10:16,131.0,Toaster_131,OFF,,
2003-03-28 16:32:02,,,,Toileting,Start
2003-03-28 16:34:16,57.0,Medicine cabinet_57,ON,,
2003-03-28 16:34:50,100.0,Toilet Flush_100,OFF,,
2003-03-28 16:34:50,100.0,Toilet Flush_100,OFF,,
2003-03-28 16:35:13,137.0,Freezer_137,ON,,
2003-03-28 16:35:41,137.0,Freezer_137,OFF,,
2003-03-28 16:37:21,,,,Toileting,End
2003-03-28 17:38:43,,,,Preparing a beverage,Start
2003-03-28 17:39:34,137.0,Freezer_137,ON,,
2003-03-28 17:39:37,137.0,Freezer_137,OFF,,
2003-03-28 17:39:37,91.0,Refrigerator_91,ON,,
2003-03-28 17:39:40,91.0,Refrigerator_91,OFF,,
2003-03-28 17:39:40,137.0,Freezer_137,ON,,
2003-03-28 17:39:45,80.0,Cabinet_80,ON,,
2003-03-28 17:39:58,80.0,Cabinet_80,OFF,,
2003-03-28 17:40:01,91.0,Refrigerator_91,ON,,
2003-03-28 17:40:04,91.0,Refrigerator_91,OFF,,
2003-03-28 17:40:15,,,,Preparing a beverage,End
2003-03-28 17:40:52,101.0,Light switch_101,ON,,
2003-03-28 17:40:52,101.0,Light switch_101,ON,,
2003-03-28 17:41:42,,,,Toileting,Start
2003-03-28 17:42:41,100.0,Toilet Flush_100,ON,,
2003-03-28 17:42:56,88.0,Sink faucet - cold_88,ON,,
2003-03-28 17:42:57,68.0,Sink faucet - hot_68,ON,,
2003-03-28 17:43:06,88.0,Sink faucet - cold_88,OFF,,
2003-03-28 17:43:06,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 17:43:14,101.0,Light switch_101,OFF,,
2003-03-28 17:43:14,101.0,Light switch_101,OFF,,
2003-03-28 17:43:17,96.0,Exhaust Fan_96,ON,,
2003-03-28 17:44:24,,,,Toileting,End
2003-03-28 18:13:50,,,,Preparing a snack,Start
2003-03-28 18:15:57,120.0,Light switch_120,ON,,
2003-03-28 18:15:58,84.0,Drawer_84,ON,,
2003-03-28 18:16:04,84.0,Drawer_84,OFF,,
2003-03-28 18:16:08,72.0,Cabinet_72,ON,,
2003-03-28 18:16:57,72.0,Cabinet_72,OFF,,
2003-03-28 18:17:06,120.0,Light switch_120,OFF,,
2003-03-28 18:17:45,,,,Preparing a snack,End
2003-03-28 18:23:50,,,,Bathing,Start
2003-03-28 18:24:48,108.0,Light switch_108,ON,,
2003-03-28 18:25:06,93.0,Shower faucet_93,ON,,
2003-03-28 18:25:18,101.0,Light switch_101,ON,,
2003-03-28 18:25:19,96.0,Exhaust Fan_96,OFF,,
2003-03-28 18:25:26,71.0,Drawer_71,ON,,
2003-03-28 18:25:33,71.0,Drawer_71,OFF,,
2003-03-28 18:28:11,93.0,Shower faucet_93,OFF,,
2003-03-28 18:34:41,67.0,Cabinet_67,ON,,
2003-03-28 18:34:43,67.0,Cabinet_67,OFF,,
2003-03-28 18:36:08,57.0,Medicine cabinet_57,OFF,,
2003-03-28 18:36:08,58.0,Medicine cabinet_58,ON,,
2003-03-28 18:36:16,58.0,Medicine cabinet_58,OFF,,
2003-03-28 18:37:06,100.0,Toilet Flush_100,OFF,,
2003-03-28 18:39:04,93.0,Shower faucet_93,ON,,
2003-03-28 18:39:05,93.0,Shower faucet_93,OFF,,
2003-03-28 18:39:07,93.0,Shower faucet_93,ON,,
2003-03-28 18:39:09,93.0,Shower faucet_93,OFF,,
2003-03-28 18:39:23,93.0,Shower faucet_93,ON,,
2003-03-28 18:39:48,93.0,Shower faucet_93,OFF,,
2003-03-28 18:45:41,93.0,Shower faucet_93,ON,,
2003-03-28 18:50:48,93.0,Shower faucet_93,OFF,,
2003-03-28 18:52:31,,,,Bathing,End
2003-03-28 19:01:12,,,,Dressing,Start
2003-03-28 19:01:52,58.0,Medicine cabinet_58,ON,,
2003-03-28 19:02:18,58.0,Medicine cabinet_58,OFF,,
2003-03-28 19:02:24,67.0,Cabinet_67,ON,,
2003-03-28 19:02:26,67.0,Cabinet_67,OFF,,
2003-03-28 19:05:30,82.0,Drawer_82,ON,,
2003-03-28 19:05:41,82.0,Drawer_82,OFF,,
2003-03-28 19:06:41,57.0,Medicine cabinet_57,ON,,
2003-03-28 19:06:41,58.0,Medicine cabinet_58,ON,,
2003-03-28 19:07:13,57.0,Medicine cabinet_57,OFF,,
2003-03-28 19:07:13,58.0,Medicine cabinet_58,OFF,,
2003-03-28 19:07:58,137.0,Freezer_137,OFF,,
2003-03-28 19:08:03,137.0,Freezer_137,ON,,
2003-03-28 19:09:26,129.0,Oven_129,ON,,
2003-03-28 19:09:30,129.0,Oven_129,OFF,,
2003-03-28 19:10:46,,,,Dressing,End
2003-03-28 19:44:07,,,,Preparing dinner,Start
2003-03-28 19:44:49,73.0,Cabinet_73,ON,,
2003-03-28 19:44:51,72.0,Cabinet_72,ON,,
2003-03-28 19:44:58,72.0,Cabinet_72,OFF,,
2003-03-28 19:44:59,73.0,Cabinet_73,OFF,,
2003-03-28 19:45:06,91.0,Refrigerator_91,ON,,
2003-03-28 19:45:13,137.0,Freezer_137,OFF,,
2003-03-28 19:45:13,91.0,Refrigerator_91,OFF,,
2003-03-28 19:45:33,53.0,Cabinet_53,ON,,
2003-03-28 19:45:40,53.0,Cabinet_53,OFF,,
2003-03-28 19:46:17,91.0,Refrigerator_91,ON,,
2003-03-28 19:46:20,91.0,Refrigerator_91,OFF,,
2003-03-28 19:46:21,137.0,Freezer_137,ON,,
2003-03-28 19:46:41,53.0,Cabinet_53,ON,,
2003-03-28 19:46:44,53.0,Cabinet_53,OFF,,
2003-03-28 19:47:17,129.0,Oven_129,ON,,
2003-03-28 19:47:19,129.0,Oven_129,OFF,,
2003-03-28 19:50:35,91.0,Refrigerator_91,ON,,
2003-03-28 19:50:38,137.0,Freezer_137,OFF,,
2003-03-28 19:50:38,91.0,Refrigerator_91,OFF,,
2003-03-28 19:50:58,129.0,Oven_129,ON,,
2003-03-28 19:51:02,129.0,Oven_129,OFF,,
2003-03-28 19:51:09,80.0,Cabinet_80,ON,,
2003-03-28 19:51:11,80.0,Cabinet_80,OFF,,
2003-03-28 19:51:28,91.0,Refrigerator_91,ON,,
2003-03-28 19:51:43,91.0,Refrigerator_91,OFF,,
2003-03-28 19:51:43,137.0,Freezer_137,ON,,
2003-03-28 19:51:47,53.0,Cabinet_53,ON,,
2003-03-28 19:51:48,55.0,Cabinet_55,ON,,
2003-03-28 19:51:49,53.0,Cabinet_53,OFF,,
2003-03-28 19:51:53,55.0,Cabinet_55,OFF,,
2003-03-28 19:51:58,84.0,Drawer_84,ON,,
2003-03-28 19:52:01,84.0,Drawer_84,OFF,,
2003-03-28 19:53:17,91.0,Refrigerator_91,ON,,
2003-03-28 19:53:22,137.0,Freezer_137,OFF,,
2003-03-28 19:53:22,91.0,Refrigerator_91,OFF,,
2003-03-28 19:53:47,,,,Preparing dinner,End
2003-03-28 19:54:36,,,,Watching TV,Start
2003-03-28 19:55:24,56.0,DVD_56,ON,,
2003-03-28 19:55:29,56.0,DVD_56,OFF,,
2003-03-28 19:55:44,108.0,Light switch_108,OFF,,
2003-03-28 19:59:39,,,,Watching TV,End
2003-03-28 20:50:26,,,,Toileting,Start
2003-03-28 20:51:02,100.0,Toilet Flush_100,ON,,
2003-03-28 20:51:02,100.0,Toilet Flush_100,ON,,
2003-03-28 20:51:09,88.0,Sink faucet - cold_88,ON,,
2003-03-28 20:51:09,88.0,Sink faucet - cold_88,ON,,
2003-03-28 20:51:10,68.0,Sink faucet - hot_68,ON,,
2003-03-28 20:51:10,68.0,Sink faucet - hot_68,ON,,
2003-03-28 20:51:17,88.0,Sink faucet - cold_88,OFF,,
2003-03-28 20:51:17,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 20:51:17,88.0,Sink faucet - cold_88,OFF,,
2003-03-28 20:51:17,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 20:51:26,101.0,Light switch_101,OFF,,
2003-03-28 20:51:29,,,,Toileting,End
2003-03-28 20:51:38,,,,Cleaning,Start
2003-03-28 20:51:42,91.0,Refrigerator_91,ON,,
2003-03-28 20:51:42,91.0,Refrigerator_91,ON,,
2003-03-28 20:51:45,91.0,Refrigerator_91,OFF,,
2003-03-28 20:51:45,91.0,Refrigerator_91,OFF,,
2003-03-28 20:51:50,63.0,Cabinet_63,ON,,
2003-03-28 20:51:50,63.0,Cabinet_63,ON,,
2003-03-28 20:51:53,80.0,Cabinet_80,ON,,
2003-03-28 20:51:53,80.0,Cabinet_80,ON,,
2003-03-28 20:52:05,63.0,Cabinet_63,OFF,,
2003-03-28 20:52:05,80.0,Cabinet_80,OFF,,
2003-03-28 20:52:05,63.0,Cabinet_63,OFF,,
2003-03-28 20:52:05,80.0,Cabinet_80,OFF,,
2003-03-28 20:52:32,91.0,Refrigerator_91,ON,,
2003-03-28 20:52:36,91.0,Refrigerator_91,OFF,,
2003-03-28 20:52:36,72.0,Cabinet_72,ON,,
2003-03-28 20:52:53,73.0,Cabinet_73,ON,,
2003-03-28 20:52:55,72.0,Cabinet_72,OFF,,
2003-03-28 20:52:56,73.0,Cabinet_73,OFF,,
2003-03-28 20:53:01,55.0,Cabinet_55,ON,,
2003-03-28 20:53:14,55.0,Cabinet_55,OFF,,
2003-03-28 20:53:19,84.0,Drawer_84,ON,,
2003-03-28 20:53:23,84.0,Drawer_84,OFF,,
2003-03-28 20:53:44,72.0,Cabinet_72,ON,,
2003-03-28 20:54:43,72.0,Cabinet_72,OFF,,
2003-03-28 20:54:46,84.0,Drawer_84,ON,,
2003-03-28 20:54:48,84.0,Drawer_84,OFF,,
2003-03-28 20:55:00,,,,Cleaning,End
2003-03-28 22:09:28,,,,Grooming,Start
2003-03-28 22:10:59,71.0,Drawer_71,ON,,
2003-03-28 22:11:13,71.0,Drawer_71,OFF,,
2003-03-28 22:11:54,101.0,Light switch_101,ON,,
2003-03-28 22:12:15,91.0,Refrigerator_91,ON,,
2003-03-28 22:12:18,91.0,Refrigerator_91,OFF,,
2003-03-28 22:12:28,57.0,Medicine cabinet_57,ON,,
2003-03-28 22:13:46,58.0,Medicine cabinet_58,ON,,
2003-03-28 22:13:50,68.0,Sink faucet - hot_68,ON,,
2003-03-28 22:14:12,67.0,Cabinet_67,ON,,
2003-03-28 22:14:17,67.0,Cabinet_67,OFF,,
2003-03-28 22:14:20,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 22:15:35,57.0,Medicine cabinet_57,OFF,,
2003-03-28 22:15:36,58.0,Medicine cabinet_58,OFF,,
2003-03-28 22:16:00,100.0,Toilet Flush_100,OFF,,
2003-03-28 22:16:00,100.0,Toilet Flush_100,OFF,,
2003-03-28 22:16:16,68.0,Sink faucet - hot_68,ON,,
2003-03-28 22:16:20,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 22:27:22,58.0,Medicine cabinet_58,ON,,
2003-03-28 22:29:32,58.0,Medicine cabinet_58,OFF,,
2003-03-28 22:29:32,57.0,Medicine cabinet_57,ON,,
2003-03-28 22:29:38,68.0,Sink faucet - hot_68,ON,,
2003-03-28 22:29:54,68.0,Sink faucet - hot_68,OFF,,
2003-03-28 22:30:02,57.0,Medicine cabinet_57,OFF,,
2003-03-28 22:32:11,96.0,Exhaust Fan_96,ON,,
2003-03-28 22:32:12,96.0,Exhaust Fan_96,OFF,,
2003-03-28 22:32:13,101.0,Light switch_101,OFF,,
2003-03-28 22:34:20,,,,Grooming,End
2003-03-28 22:36:00,,,,Preparing a beverage,Start
2003-03-28 22:41:07,96.0,Exhaust Fan_96,ON,,
2003-03-28 22:41:14,120.0,Light switch_120,ON,,
